지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
133,대전,2026-02-15 22:00,2.9,,,,1.8,,50,,38,,2.9,-10,1014.4,,1022.9,,,9,,9,,,6,0,,,4692,,,.3,,3.9,4.9,5.7,5.4
133,대전,2026-02-15 23:00,1.8,,,,1.1,,340,,40,,2.8,-10.3,1014.7,,1023.3,,,9,,9,,,4,2,,59,4727,,,-.2,,3.1,4.5,5.5,5.4
133,대전,2026-02-16 00:00,.9,,,,1.4,,50,,49,,3.2,-8.6,1014.6,,1023.2,,,9,,9,,,0,0,,,4502,,,-.5,,2.5,4,5.3,5.3
133,대전,2026-02-16 01:00,0,,,,1.6,,340,,51,,3.1,-8.9,1014.5,,1023.1,,,9,,9,,,0,0,,,4404,,,-.7,,2,3.6,5.1,5.2
133,대전,2026-02-16 02:00,-.9,,,,2.3,,320,,57,,3.3,-8.3,1014.6,,1023.2,,,9,,9,,,4,0,,,4573,,,-1,,1.6,3.3,4.9,5.1
133,대전,2026-02-16 03:00,-1.1,,,,1.8,,320,,59,,3.3,-8.1,1015.4,,1024.1,,,9,,9,,,7,0,Ci,,4146,,,-1.1,,1.3,2.9,4.8,5
133,대전,2026-02-16 04:00,-1,,,,1.6,,340,,59,,3.3,-8,1015.4,,1024,,,9,,9,,,8,0,Ci,,4034,,,-1.1,,1.2,2.7,4.5,4.9
133,대전,2026-02-16 05:00,-1.4,,,,.9,,340,,61,,3.4,-7.9,1015,,1023.7,,,9,,9,,,9,0,Ci,,3957,,,-1.1,,1,2.5,4.3,4.7
133,대전,2026-02-16 06:00,-1.4,,,,.3,,0,,61,,3.4,-7.9,1015.8,,1024.5,,,9,,9,,,9,7,AcCi,44,3979,,,-1.1,,.9,2.4,4.2,4.6
133,대전,2026-02-16 07:00,-1,,,,.9,,270,,59,,3.3,-8,1016,,1024.7,,,9,,9,,,9,7,AcCi,45,4061,,,-1.1,,.8,2.2,4,4.5
133,대전,2026-02-16 08:00,-1.4,,,,1.3,,340,,61,,3.4,-7.9,1016.5,,1025.2,,0,,.05,,,,8,0,Ci,,4023,,,-1.2,,.6,2.1,3.8,4.4
133,대전,2026-02-16 09:00,.8,,,,1.9,,320,,50,,3.2,-8.4,1017,,1025.6,,.7,,.54,,,,5,0,Ci,,4287,,,-.7,,1.1,2.3,3.8,4.3
133,대전,2026-02-16 10:00,2,,,,1.4,,290,,44,,3.1,-9,1017.1,,1025.7,,1,,1.27,,,,4,0,Ci,,4058,,,-.3,,1.6,2.6,3.7,4.2
133,대전,2026-02-16 11:00,3.6,,,,2.1,,340,,37,,2.9,-9.7,1016.7,,1025.2,,1,,1.89,,,,6,0,Ci,,4123,,,.2,,2.6,2.9,3.6,4.2
133,대전,2026-02-16 12:00,3.9,,,,2.3,,340,,35,,2.8,-10.2,1016,,1024.5,,1,,2,,,,7,0,Ci,,4509,,,2.4,,4.1,3.2,3.6,4.1
133,대전,2026-02-16 13:00,5.5,,,,2.8,,360,,30,,2.7,-10.7,1015,,1023.4,,1,,2.38,,,,7,0,Ci,,4539,,,5.5,,5.7,3.6,3.7,4.1
133,대전,2026-02-16 14:00,6.7,,,,2.7,,20,,27,,2.6,-11,1014.1,,1022.5,,1,,2.31,,,,6,0,Ci,,4653,,,7.8,,6.9,4.2,3.8,4.1
133,대전,2026-02-16 15:00,7.8,,,,2,,340,,24,,2.5,-11.5,1013.9,,1022.3,,1,,2.17,,,,5,0,Ci,,4837,,,7.3,,7.8,4.8,4.1,4.3
133,대전,2026-02-16 16:00,8.5,,,,1.9,,360,,24,,2.7,-10.9,1013.8,,1022.1,,1,,1.64,,,,3,0,Ci,,4760,,,5.8,,8.1,5.3,4.4,4.4
133,대전,2026-02-16 17:00,7.3,,,,2.9,,320,,27,,2.8,-10.5,1014.1,,1022.5,,1,,.99,,,,3,0,Ci,,4644,,,4.6,,7.7,5.5,4.7,4.6
133,대전,2026-02-16 18:00,5.4,,,,2.6,,20,,33,,3,-9.6,1014.5,,1022.9,,.5,,.24,,,,2,0,Ci,,4056,,,2.6,,6.3,5.3,5,4.7
133,대전,2026-02-16 19:00,3.9,,,,2.5,,340,,39,,3.1,-8.8,1015.3,,1023.8,,0,,.01,,,,6,0,,,3725,,,1.2,,5.2,4.9,5.1,4.8
133,대전,2026-02-16 20:00,2.7,,,,2.8,,340,,44,,3.3,-8.3,1015.9,,1024.4,,,9,,9,,,6,6,,71,3328,,,.6,,4.2,4.6,5.2,5
133,대전,2026-02-16 21:00,1.7,,,,1.5,,50,,47,,3.2,-8.4,1016.5,,1025.1,,,9,,9,,,5,0,Ci,,3450,,,-.1,,3.4,4.2,5.1,5
133,대전,2026-02-16 22:00,.6,,,,.4,,0,,51,,3.3,-8.3,1016.8,,1025.4,,,9,,9,,,8,8,,69,3311,,,-.6,,2.7,3.9,5,5
133,대전,2026-02-16 23:00,.1,,,,1.5,,340,,54,,3.3,-8.1,1016.8,,1025.4,,,9,,9,,,6,5,,67,3634,,,-.5,,2.2,3.5,5,5
133,대전,2026-02-17 00:00,-.5,,,,.4,,0,,57,,3.4,-7.9,1016.7,,1025.3,,,9,,9,,,0,0,,,3446,,,-.8,,1.7,3.1,4.8,5
133,대전,2026-02-17 01:00,-1.4,,,,.9,,320,,61,,3.4,-7.9,1016.8,,1025.5,,,9,,9,,,6,2,,66,3225,,,-1,,1.5,2.8,4.6,4.9
133,대전,2026-02-17 02:00,-1.8,,,,1.3,,340,,63,,3.4,-7.9,1016.9,,1025.6,,,9,,9,,,0,0,,,2999,,,-1.3,,1.1,2.5,4.4,4.8
133,대전,2026-02-17 03:00,-2.6,,,,1,,320,,66,,3.3,-8,1017,,1025.7,,,9,,9,,,0,0,,,2918,,,-1.6,,.8,2.2,4.2,4.6
133,대전,2026-02-17 04:00,-2.8,,,,.9,,290,,67,,3.3,-8,1016.3,,1025,,,9,,9,,,0,0,,,2984,,,-1.7,,.6,2,4.1,4.5
133,대전,2026-02-17 05:00,-3.3,,,,.9,,320,,69,,3.3,-8.1,1016.3,,1025,,,9,,9,,,0,0,,,2746,,,-1.9,,.4,1.8,3.9,4.4
133,대전,2026-02-17 06:00,-3.7,,,,1.4,,320,,72,,3.3,-8,1016.1,,1024.8,,,9,,9,,,0,0,,,2660,,,-2.2,,.2,1.6,3.7,4.3
133,대전,2026-02-17 07:00,-4.2,,,,1.8,,340,,74,,3.3,-8.1,1016.3,,1025.1,,,9,,9,,,0,0,,,2533,,,-2.5,,0,1.4,3.6,4.2
133,대전,2026-02-17 08:00,-3.4,,,,0,,0,,73,,3.5,-7.5,1016.7,,1025.4,,.4,,.09,,,,1,0,Ci,,2284,,,-2.3,,.1,1.4,3.5,4.1
133,대전,2026-02-17 09:00,-.8,,,,.1,,0,,66,,3.8,-6.3,1016.9,,1025.6,,1,,.66,,,,1,0,Ci,,2116,,,-1,,.8,1.9,3.5,4.1
133,대전,2026-02-17 10:00,2.1,,,,1.8,,140,,55,,3.9,-6,1016.8,,1025.4,,1,,1.37,,,,0,0,,,2248,,,-.5,,1.3,2.2,3.4,4
133,대전,2026-02-17 11:00,3.5,,,,2,,160,,44,,3.5,-7.6,1016.1,,1024.6,,1,,2,,,,0,0,,,2655,,,-.2,,1.6,2.3,3.4,4
133,대전,2026-02-17 12:00,6.3,,,,2.5,,200,,37,,3.5,-7.3,1015.3,,1023.7,,1,,2.42,,,,0,0,,,3039,,,.3,,3.1,2.5,3.3,3.9
133,대전,2026-02-17 13:00,8,,,,1.2,,230,,27,,2.9,-9.9,1014.2,,1022.6,,1,,2.6,,,,0,0,,,3797,,,1.9,,5.1,3,3.3,3.8
133,대전,2026-02-17 14:00,8.4,,,,1.6,,250,,20,,2.2,-13.3,1013.2,,1021.5,,1,,2.54,,,,0,0,,,4616,,,7.3,,6.7,3.7,3.5,3.9
133,대전,2026-02-17 15:00,9.1,,,,2.6,,320,,18,,2.1,-14,1012.4,,1020.7,,1,,2.26,,,,0,0,,,5000,,,6.7,,7.7,4.4,3.7,4
133,대전,2026-02-17 16:00,9.4,,,,1.9,,270,,20,,2.4,-12.4,1012.1,,1020.4,,1,,1.74,,,,0,0,,,5000,,,5.7,,8,4.9,4.1,4.2
133,대전,2026-02-17 17:00,8.2,,,,2.4,,250,,25,,2.7,-10.7,1011.9,,1020.2,,1,,1.06,,,,0,0,,,4979,,,4.5,,7.7,5.2,4.4,4.3
133,대전,2026-02-17 18:00,6,,,,1.9,,230,,30,,2.8,-10.3,1012.1,,1020.5,,.5,,.29,,,,0,0,,,5000,,,2.7,,6.3,5,4.7,4.5
133,대전,2026-02-17 19:00,4.2,,,,1.8,,270,,37,,3,-9.2,1012.6,,1021.1,,0,,.01,,,,0,0,,,5000,,,1.1,,5.1,4.7,4.9,4.7
133,대전,2026-02-17 20:00,3.1,,,,1.7,,290,,44,,3.4,-7.9,1013.2,,1021.7,,,9,,9,,,0,0,,,5000,,,0,,4,4.3,5,4.8
133,대전,2026-02-17 21:00,1.7,,,,3.1,,200,,57,,3.9,-5.9,1014,,1022.5,,,9,,9,,,0,0,,,4898,,,-.6,,3.2,4,4.9,4.9
133,대전,2026-02-17 22:00,.9,,,,2,,250,,63,,4.1,-5.3,1014.2,,1022.8,,,9,,9,,,0,0,,,4850,,,-.4,,2.5,3.6,4.9,4.9
133,대전,2026-02-17 23:00,-.1,,,,1.4,,230,,68,,4.1,-5.3,1014.2,,1022.8,,,9,,9,,,0,0,,,4093,,,-.7,,1.9,3.2,4.7,4.9
133,대전,2026-02-18 00:00,-.7,,,,1.3,,200,,76,,4.4,-4.4,1013.9,,1022.5,,,9,,9,,,0,0,,,3511,,,-1.1,,1.5,2.8,4.6,4.8
133,대전,2026-02-18 01:00,-1.2,,,,1.4,,290,,76,,4.3,-4.8,1013.8,,1022.4,,,9,,9,,,0,0,,,3449,,,-1.3,,1.2,2.5,4.4,4.8
133,대전,2026-02-18 02:00,.2,,,,2.2,,230,,80,,5,-2.8,1013.5,,1022.1,,,9,,9,,,0,0,,,2891,,,-1.2,,1,2.4,4.3,4.7
133,대전,2026-02-18 03:00,-.1,,,,2,,230,,81,,4.9,-2.9,1013,,1021.6,,,9,,9,,,0,0,,,2471,,,-1.3,,.9,2.3,4.1,4.5
133,대전,2026-02-18 04:00,-.2,,,,2.2,,200,,82,,4.9,-2.9,1012.6,,1021.2,,,9,,9,,,0,0,,,2364,,,-1.3,,.7,2.1,3.9,4.4
133,대전,2026-02-18 05:00,.3,,,,3.1,,200,,80,,5,-2.7,1012.3,,1020.9,,,9,,9,,,0,0,,,2409,,,-1.4,,.5,1.9,3.8,4.3
133,대전,2026-02-18 06:00,.6,,,,3,,200,,76,,4.9,-3.1,1012,,1020.6,,,9,,9,,,0,0,,,2830,,,-1.4,,.5,1.9,3.6,4.2
133,대전,2026-02-18 07:00,.6,,,,2.1,,230,,78,,5,-2.8,1012.1,,1020.7,,,9,,9,,,0,0,,,2276,,,-1.5,,.3,1.7,3.5,4.2
133,대전,2026-02-18 08:00,1.3,,,,1.7,,230,,77,,5.2,-2.2,1012.4,,1020.9,,.2,,.07,,,,0,0,,,1708,,,-1.3,,.4,1.7,3.4,4
133,대전,2026-02-18 09:00,3.3,,,,1.6,,200,,71,,5.5,-1.4,1013,,1021.5,,1,,.56,,,,0,0,,,1539,,,-.7,,.8,2,3.3,4
133,대전,2026-02-18 10:00,5.8,,,,2.1,,180,,60,,5.6,-1.3,1013.2,,1021.6,,1,,1.23,,,,0,0,,,1450,,,-.3,,1.4,2.3,3.3,3.9
133,대전,2026-02-18 11:00,7.5,,,,3.1,,320,,37,,3.8,-6.2,1013.4,,1021.8,,1,,1.93,,,,0,0,,,2151,,,.3,,2.6,2.7,3.3,3.9
133,대전,2026-02-18 12:00,8.5,,,,3.9,,320,,30,,3.3,-8.1,1013.3,,1021.6,,1,,2.36,,,,0,0,,,2824,,,3.5,,4.5,3.1,3.3,3.9
133,대전,2026-02-18 13:00,9.9,,,,3,,320,,25,,3,-9.2,1012.8,,1021.1,,1,,2.53,,,,0,0,,,3222,,,6.9,,6.4,3.6,3.4,3.9
133,대전,2026-02-18 14:00,10.5,,,,5.8,,320,,17,,2.2,-13.5,1011.9,,1020.2,,1,,2.55,,,,0,0,,,4916,,,8.8,,7.6,4.2,3.7,4
133,대전,2026-02-18 15:00,11.3,,,,5.2,,320,,14,,1.9,-15.3,1011.5,,1019.7,,1,,2.26,,,,0,0,,,5000,,,7.8,,8.3,4.9,4,4.1
133,대전,2026-02-18 16:00,9.6,,,,6,,320,,18,,2.1,-13.6,1012.2,,1020.5,,1,,1.74,,,,0,0,,,4672,,,6.2,,8.4,5.3,4.3,4.3
133,대전,2026-02-18 17:00,7.3,,,,6.3,,320,,24,,2.5,-11.9,1012.8,,1021.2,,1,,1.06,,,,0,0,,,4240,,,4.7,,7.8,5.5,4.6,4.5
133,대전,2026-02-18 18:00,5.1,,,,4.3,,320,,26,,2.3,-12.8,1013.9,,1022.3,,.5,,.31,,,,0,0,,,4841,,,2.5,,6.4,5.2,4.9,4.7
133,대전,2026-02-18 19:00,3.4,,,,2.5,,320,,30,,2.3,-12.5,1015,,1023.5,,0,,.01,,,,0,0,,,4721,,,.9,,5.2,4.9,5.1,4.8
133,대전,2026-02-18 20:00,1.8,,,,3.6,,20,,39,,2.7,-10.7,1015.9,,1024.5,,,9,,9,,,0,0,,,4766,,,-.3,,4,4.5,5.1,4.9
133,대전,2026-02-18 21:00,.2,,,,.6,,360,,43,,2.7,-10.9,1016.4,,1025,,,9,,9,,,0,0,,,4935,,,-.4,,3,4,5.1,5
133,대전,2026-02-18 22:00,-.7,,,,.4,,0,,47,,2.7,-10.6,1016.7,,1025.4,,,9,,9,,,0,0,,,4728,,,-.8,,2.3,3.6,5,5
133,대전,2026-02-18 23:00,-.9,,,,1.4,,290,,49,,2.8,-10.2,1016.8,,1025.5,,,9,,9,,,0,0,,,4616,,,-1.1,,1.8,3.1,4.7,4.9
133,대전,2026-02-19 00:00,-1.2,,,,1.3,,270,,51,,2.9,-10,1016.8,,1025.5,,,9,,9,,,0,0,,,4554,,,-1.4,,1.4,2.8,4.6,4.9
133,대전,2026-02-19 01:00,-2,,,,.5,,160,,56,,3,-9.6,1017.2,,1025.9,,,9,,9,,,0,0,,,4387,,,-1.6,,1,2.5,4.4,4.8
133,대전,2026-02-19 02:00,-2.5,,,,1,,270,,59,,3,-9.4,1017.8,,1026.5,,,9,,9,,,0,0,,,4540,,,-1.8,,.8,2.3,4.3,4.7
133,대전,2026-02-19 03:00,-2.6,,,,.7,,270,,61,,3.1,-9,1017.8,,1026.5,,,9,,9,,,0,0,,,4477,,,-2.2,,.5,2,4,4.5
133,대전,2026-02-19 04:00,-3.6,,,,1.7,,340,,64,,3,-9.4,1017.6,,1026.4,,,9,,9,,,0,0,,,4755,,,-2.5,,.3,1.8,3.8,4.4
133,대전,2026-02-19 05:00,-3.8,,,,.8,,90,,67,,3.1,-9,1017.4,,1026.2,,,9,,9,,,0,0,,,4384,,,-2.8,,0,1.6,3.7,4.3
133,대전,2026-02-19 06:00,-4.2,,,,.2,,0,,70,,3.1,-8.8,1017.4,,1026.2,,,9,,9,,,0,0,,,3996,,,-3,,-.1,1.4,3.5,4.2
133,대전,2026-02-19 07:00,-4.7,,,,1.4,,320,,71,,3.1,-9.1,1017.2,,1026,,,9,,9,,,0,0,,,3822,,,-3.3,,-.3,1.3,3.5,4.1
133,대전,2026-02-19 08:00,-3.8,,,,1.4,,320,,69,,3.2,-8.6,1017.7,,1026.5,,.6,,.11,,,,0,0,,,3585,,,-3,,-.3,1.3,3.3,4
133,대전,2026-02-19 09:00,-.5,,,,1.2,,140,,59,,3.5,-7.5,1017.9,,1026.6,,1,,.75,,,,0,0,,,3671,,,-1.2,,.7,1.9,3.3,4
133,대전,2026-02-19 10:00,1.8,,,,1.4,,200,,50,,3.5,-7.5,1017.8,,1026.4,,1,,1.47,,,,0,0,,,3695,,,-.5,,1.1,2,3.3,3.9
133,대전,2026-02-19 11:00,3.7,,,,1.8,,230,,48,,3.8,-6.3,1018.1,,1026.6,,1,,2.09,,,,0,0,,,4503,,,-.2,,1.4,2.1,3.2,3.9
133,대전,2026-02-19 12:00,4.9,,,,2.7,,200,,38,,3.3,-8.2,1017.6,,1026.1,,1,,2.5,,,,0,0,,,4851,,,.5,,2.7,2.3,3.1,3.8
133,대전,2026-02-19 13:00,6.9,,,,4.8,,200,,34,,3.4,-7.9,1016.5,,1024.9,,1,,2.7,,,,0,0,,,4834,,,2.1,,4.6,2.7,3.1,3.8
133,대전,2026-02-19 14:00,8.2,,,,2.8,,200,,24,,2.6,-11.2,1015.5,,1023.9,,1,,2.63,,,,0,0,,,5000,,,7.5,,6.3,3.3,3.2,3.8
133,대전,2026-02-19 15:00,8.5,,,,3.2,,180,,23,,2.6,-11.4,1014.5,,1022.8,,1,,2.3,,,,0,0,,,4820,,,7.2,,7.3,4,3.5,3.9
133,대전,2026-02-19 16:00,9.1,,,,3.4,,200,,24,,2.8,-10.4,1014.1,,1022.4,,1,,1.79,,,,0,0,,,5000,,,5.9,,7.7,4.6,3.8,4
133,대전,2026-02-19 17:00,8.4,,,,1.3,,180,,27,,3,-9.5,1013.5,,1021.8,,1,,1.08,,,,0,0,,,5000,,,4.8,,7.6,5,4.2,4.2
133,대전,2026-02-19 18:00,7,,,,2.1,,230,,32,,3.2,-8.6,1013.8,,1022.2,,.6,,.31,,,,0,0,,,5000,,,2.9,,6.2,4.8,4.5,4.4
133,대전,2026-02-19 19:00,5.7,,,,1.1,,230,,35,,3.2,-8.6,1013.9,,1022.3,,0,,0,,,,0,0,,,5000,,,1.5,,5.1,4.6,4.7,4.5
133,대전,2026-02-19 20:00,4.5,,,,1.9,,230,,41,,3.5,-7.6,1014.2,,1022.7,,,9,,9,,,0,0,,,5000,,,.6,,4.2,4.3,4.8,4.7
133,대전,2026-02-19 21:00,3.3,,,,2.5,,200,,47,,3.6,-6.9,1014,,1022.5,,,9,,9,,,0,0,,,5000,,,-.1,,3.4,4,4.8,4.8
133,대전,2026-02-19 22:00,2.5,,,,1.9,,180,,45,,3.3,-8.2,1013.8,,1022.3,,,9,,9,,,0,0,,,5000,,,-1,,2.6,3.6,4.8,4.8
133,대전,2026-02-19 23:00,1.2,,,,1.3,,270,,50,,3.3,-8,1014,,1022.6,,,9,,9,,,4,2,,61,4998,,,-.5,,2.1,3.3,4.6,4.8
133,대전,2026-02-20 00:00,.4,,,,1.2,,250,,53,,3.3,-8,1013.7,,1022.3,,,9,,9,,,3,0,,,4923,,,-.8,,1.6,2.9,4.5,4.8
133,대전,2026-02-20 01:00,-.2,,,,.3,,0,,58,,3.5,-7.4,1014.1,,1022.7,,,9,,9,,,6,6,,60,4600,,,-1,,1.3,2.6,4.3,4.7
133,대전,2026-02-20 02:00,-1,,,,.1,,0,,62,,3.5,-7.3,1014.1,,1022.7,,,9,,9,,,0,0,,,4890,,,-1.3,,1,2.3,4.2,4.6
133,대전,2026-02-20 03:00,-1.4,,,,.2,,0,,63,,3.5,-7.5,1013.9,,1022.5,,,9,,9,,,0,0,,,4554,,,-1.4,,.8,2.1,4,4.5
133,대전,2026-02-20 04:00,-1.8,,,,.3,,0,,66,,3.5,-7.3,1013.5,,1022.2,,,9,,9,,,0,0,,,4336,,,-1.6,,.5,1.9,3.9,4.5
133,대전,2026-02-20 05:00,-2.4,,,,.9,,270,,67,,3.4,-7.7,1013.2,,1021.9,,,9,,9,,,0,0,,,4466,,,-1.8,,.4,1.7,3.7,4.3
133,대전,2026-02-20 06:00,-2.5,,,,.6,,320,,69,,3.5,-7.4,1012.8,,1021.5,,,9,,9,,,0,0,,,4233,,,-2.1,,.2,1.6,3.6,4.2
133,대전,2026-02-20 07:00,-2.7,,,,0,,0,,71,,3.6,-7.2,1012.4,,1021.1,,,9,,9,,,0,0,,,3827,,,-2.3,,0,1.4,3.5,4.1
133,대전,2026-02-20 08:00,-2.4,,,,1,,320,,70,,3.6,-7.1,1012.6,,1021.3,,.3,,.09,,,,0,0,,,3758,,,-2.1,,.1,1.4,3.4,4.1
133,대전,2026-02-20 09:00,.2,,,,1.5,,340,,62,,3.8,-6.2,1012.4,,1021,,1,,.63,,,,0,0,,,3752,,,-.9,,.7,1.8,3.4,4
133,대전,2026-02-20 10:00,4.4,,,,1.1,,140,,48,,4,-5.6,1011.7,,1020.1,,1,,1.34,,,,0,0,,,3156,,,-.3,,1.3,2.2,3.3,4
133,대전,2026-02-20 11:00,8,,,,1.8,,140,,41,,4.4,-4.4,1011.3,,1019.6,,1,,1.96,,,,0,0,,,2587,,,.2,,2.2,2.5,3.2,3.9
133,대전,2026-02-20 12:00,12,,,,2.8,,200,,34,,4.8,-3.4,1010.5,,1018.7,,1,,2.37,,,,0,0,,,1762,,,2.9,,4.4,2.9,3.2,3.9
133,대전,2026-02-20 13:00,12,,,,4.5,,200,,25,,3.5,-7.4,1009.6,,1017.8,,1,,2.61,,,,0,0,,,1769,,,7.9,,6.3,3.5,3.3,3.9
133,대전,2026-02-20 14:00,13.3,,,,2.8,,250,,29,,4.4,-4.3,1008.7,,1016.8,,1,,2.53,,,,0,0,,,1718,,,10.9,,7.8,4.3,3.5,3.9
133,대전,2026-02-20 15:00,13.5,,,,4,,200,,26,,4,-5.6,1008.1,,1016.2,,1,,2.19,,,,0,0,,,1776,,,10.2,,8.8,5,3.9,4.1
133,대전,2026-02-20 16:00,13.6,,,,2.7,,250,,28,,4.3,-4.6,1007.7,,1015.8,,1,,1.66,,,,0,0,,,1706,,,8.8,,9.2,5.6,4.3,4.3
133,대전,2026-02-20 17:00,12.7,,,,1.7,,250,,29,,4.2,-4.9,1007.7,,1015.9,,1,,.99,,,,0,0,,,1710,,,7.5,,8.9,6,4.6,4.5
133,대전,2026-02-20 18:00,11.2,,,,1.4,,270,,34,,4.5,-4.1,1007.7,,1015.9,,.6,,.31,,,,0,0,,,1612,,,5.4,,7.8,6,5,4.7
133,대전,2026-02-20 19:00,9.6,,,,1.1,,250,,41,,4.9,-3,1007.9,,1016.1,,0,,0,,,,0,0,,,1398,,,3.7,,6.8,5.8,5.2,4.9
133,대전,2026-02-20 20:00,8,,,,1.1,,180,,44,,4.7,-3.5,1008,,1016.3,,,9,,9,,,0,0,,,1400,,,2.8,,5.8,5.5,5.4,5.1
133,대전,2026-02-20 21:00,7.5,,,,2.1,,230,,46,,4.8,-3.3,1008.2,,1016.5,,,9,,9,,,0,0,,,1403,,,2.1,,5,5.2,5.4,5.2
133,대전,2026-02-20 22:00,6.4,,,,1.3,,230,,49,,4.7,-3.5,1008.1,,1016.5,,,9,,9,,,0,0,,,1312,,,1.2,,4.3,4.8,5.4,5.2
133,대전,2026-02-20 23:00,5.1,,,,.9,,200,,54,,4.8,-3.4,1008.2,,1016.6,,,9,,9,,,0,0,,,1240,,,.5,,3.6,4.5,5.3,5.2
133,대전,2026-02-21 00:00,4.3,,,,1.1,,90,,58,,4.8,-3.2,1007.8,,1016.2,,,9,,9,,,0,0,,,1174,,,0,,3,4.1,5.2,5.3
133,대전,2026-02-21 01:00,3.1,,,,1.1,,140,,63,,4.8,-3.2,1007.7,,1016.2,,,9,,9,,,0,0,,,1143,,,-.2,,2.5,3.8,5,5.2
133,대전,2026-02-21 02:00,2.3,,,,0,,0,,66,,4.8,-3.4,1007.7,,1016.2,,,9,,9,,,0,0,,,1018,,,-.3,,2.1,3.5,4.9,5.1
133,대전,2026-02-21 03:00,1.7,,,,0,,0,,69,,4.8,-3.3,1007.2,,1015.7,,,9,,9,,,0,0,,,978,,40,-.5,,1.8,3.2,4.7,5.1
133,대전,2026-02-21 04:00,1.3,,,,0,,0,,71,,4.8,-3.3,1007.1,,1015.6,,,9,,9,,,0,0,,,922,,40,-.7,,1.5,2.9,4.6,5
133,대전,2026-02-21 05:00,1.3,,,,.3,,0,,73,,4.9,-3,1006.7,,1015.2,,,9,,9,,,0,0,,,916,,40,-.8,,1.3,2.7,4.3,4.8
133,대전,2026-02-21 06:00,.9,,,,.3,,0,,72,,4.7,-3.5,1007,,1015.5,,,9,,9,,,0,0,,,1012,,40,-1,,1.1,2.5,4.2,4.7
133,대전,2026-02-21 07:00,.5,,,,.3,,0,,76,,4.8,-3.2,1006.8,,1015.3,,,9,,9,,,0,0,,,873,,4019,-1.1,,.9,2.3,4.1,4.6
133,대전,2026-02-21 08:00,.8,,,,1.7,,340,,73,,4.8,-3.4,1006.9,,1015.4,,.3,,.1,,,,0,0,,,888,,19,-.9,,.9,2.3,4,4.6
133,대전,2026-02-21 09:00,4.8,,,,.3,,0,,65,,5.6,-1.2,1007.2,,1015.6,,1,,.63,,,,0,0,,,868,,4019,-.3,,1.6,2.7,3.9,4.5
133,대전,2026-02-21 10:00,8.9,,,,.6,,140,,48,,5.5,-1.5,1007,,1015.3,,1,,1.31,,,,0,0,,,1056,,40,1.9,,2.6,3.1,3.8,4.5
133,대전,2026-02-21 11:00,13.5,,,,1.7,,180,,36,,5.6,-1.3,1006.2,,1014.3,,1,,1.9,,,,0,0,,,1636,,,6.2,,4.8,3.6,3.8,4.4
133,대전,2026-02-21 12:00,16.6,,,,1.8,,250,,30,,5.7,-1,1005.4,,1013.4,,1,,2.32,,,,0,0,,,2383,,,9.2,,7.1,4.3,3.9,4.4
133,대전,2026-02-21 13:00,17.3,,,,2.2,,250,,28,,5.5,-1.4,1004.4,,1012.4,,1,,2.51,,,,0,0,,,2515,,,12,,9.1,5,4,4.4
133,대전,2026-02-21 14:00,18.2,,,,2.9,,230,,24,,5,-2.7,1003,,1010.9,,1,,2.43,,,,0,0,,,3087,,,14.3,,10.5,5.9,4.4,4.5
133,대전,2026-02-21 15:00,18.5,,,,3.1,,200,,23,,4.9,-3,1002.3,,1010.2,,1,,2.16,,,,0,0,,,3765,,,13.3,,11.4,6.7,4.8,4.7
133,대전,2026-02-21 16:00,19.2,,,,3.7,,200,,22,,4.9,-3,1001.5,,1009.4,,1,,1.68,,,,0,0,,,3758,,,12,,11.8,7.4,5.3,5
133,대전,2026-02-21 17:00,18.3,,,,4.1,,200,,23,,4.8,-3.2,1000.8,,1008.7,,1,,1,,,,0,0,,,3845,,,10.6,,11.6,7.8,5.8,5.3
133,대전,2026-02-21 18:00,17.2,,,,3.4,,230,,23,,4.5,-4.1,1000.7,,1008.7,,.6,,.32,,,,0,0,,,4635,,,8.9,,10.6,7.9,6.1,5.5
133,대전,2026-02-21 19:00,15.5,,,,2.2,,250,,28,,4.9,-2.9,1001.2,,1009.2,,0,,.01,,,,0,0,,,4273,,,7.3,,9.6,7.8,6.4,5.8
133,대전,2026-02-21 20:00,14,,,,2.8,,250,,34,,5.4,-1.6,1001.6,,1009.7,,,9,,9,,,0,0,,,4031,,,6.7,,8.8,7.5,6.6,5.9
133,대전,2026-02-21 21:00,13.2,,,,2.9,,200,,35,,5.3,-1.9,1001.7,,1009.8,,,9,,9,,,0,0,,,4451,,,6.1,,8.1,7.3,6.7,6.1
133,대전,2026-02-21 22:00,13.1,,,,4.5,,200,,37,,5.6,-1.2,1001.5,,1009.6,,,9,,9,,,0,0,,,4222,,,5.7,,7.6,7.1,6.7,6.2
